iso3,name,year,disease_short,disease_description,cases
MAC,"China, Macao SAR",2016,japenc,Japanese encephalitis,0
MAC,"China, Macao SAR",2016,measles,Measles,0
MAC,"China, Macao SAR",2016,mumps,Mumps,71
MAC,"China, Macao SAR",2016,ntetanus,Neonatal tetanus,0
MAC,"China, Macao SAR",2016,pertussis,Pertussis,1
MAC,"China, Macao SAR",2016,rubella,Rubella,1
MAC,"China, Macao SAR",2016,yfever,Yellow fever,0
MAC,"China, Macao SAR",2015,crs,Congenital rubella syndrome,0
MAC,"China, Macao SAR",2015,diphtheria,Diphtheria,0
MAC,"China, Macao SAR",2015,japenc,Japanese encephalitis,0
MAC,"China, Macao SAR",2015,measles,Measles,0
MAC,"China, Macao SAR",2015,mumps,Mumps,109
MAC,"China, Macao SAR",2015,ntetanus,Neonatal tetanus,0
MAC,"China, Macao SAR",2015,pertussis,Pertussis,1
MAC,"China, Macao SAR",2015,rubella,Rubella,2
MAC,"China, Macao SAR",2015,yfever,Yellow fever,0
MAC,"China, Macao SAR",2014,crs,Congenital rubella syndrome,0
MAC,"China, Macao SAR",2014,diphtheria,Diphtheria,0
MAC,"China, Macao SAR",2014,japenc,Japanese encephalitis,0
MAC,"China, Macao SAR",2014,measles,Measles,
MAC,"China, Macao SAR",2014,mumps,Mumps,85
MAC,"China, Macao SAR",2014,ntetanus,Neonatal tetanus,0
MAC,"China, Macao SAR",2014,pertussis,Pertussis,0
MAC,"China, Macao SAR",2014,rubella,Rubella,0
MAC,"China, Macao SAR",2014,yfever,Yellow fever,0
MAC,"China, Macao SAR",2013,crs,Congenital rubella syndrome,0
MAC,"China, Macao SAR",2013,diphtheria,Diphtheria,0
MAC,"China, Macao SAR",2013,japenc,Japanese encephalitis,0
MAC,"China, Macao SAR",2013,measles,Measles,1
MAC,"China, Macao SAR",2013,mumps,Mumps,85
MAC,"China, Macao SAR",2013,ntetanus,Neonatal tetanus,0
MAC,"China, Macao SAR",2013,pertussis,Pertussis,0
MAC,"China, Macao SAR",2013,rubella,Rubella,6
MAC,"China, Macao SAR",2013,ttetanus,Total tetanus,0
MAC,"China, Macao SAR",2013,yfever,Yellow fever,0
MAC,"China, Macao SAR",2012,crs,Congenital rubella syndrome,0
MAC,"China, Macao SAR",2012,diphtheria,Diphtheria,0
MAC,"China, Macao SAR",2012,japenc,Japanese encephalitis,0
MAC,"China, Macao SAR",2012,measles,Measles,1
MAC,"China, Macao SAR",2012,mumps,Mumps,85
MAC,"China, Macao SAR",2012,ntetanus,Neonatal tetanus,0
MAC,"China, Macao SAR",2012,pertussis,Pertussis,0
MAC,"China, Macao SAR",2012,rubella,Rubella,6
MAC,"China, Macao SAR",2012,ttetanus,Total tetanus,0
MAC,"China, Macao SAR",2012,yfever,Yellow fever,0
MAC,"China, Macao SAR",2011,crs,Congenital rubella syndrome,0
MAC,"China, Macao SAR",2011,diphtheria,Diphtheria,0
MAC,"China, Macao SAR",2011,japenc,Japanese encephalitis,0
MAC,"China, Macao SAR",2011,measles,Measles,1
MAC,"China, Macao SAR",2011,mumps,Mumps,67
MAC,"China, Macao SAR",2011,ntetanus,Neonatal tetanus,0
MAC,"China, Macao SAR",2011,pertussis,Pertussis,0
MAC,"China, Macao SAR",2011,rubella,Rubella,2
MAC,"China, Macao SAR",2011,ttetanus,Total tetanus,0
MAC,"China, Macao SAR",2011,yfever,Yellow fever,0
MAC,"China, Macao SAR",2010,poliomyelitis,Poliomyelitis,0
MAC,"China, Macao SAR",2009,crs,Congenital rubella syndrome,0
MAC,"China, Macao SAR",2009,diphtheria,Diphtheria,0
MAC,"China, Macao SAR",2009,japenc,Japanese encephalitis,0
MAC,"China, Macao SAR",2009,measles,Measles,0
MAC,"China, Macao SAR",2009,mumps,Mumps,71
MAC,"China, Macao SAR",2009,ntetanus,Neonatal tetanus,0
MAC,"China, Macao SAR",2009,pertussis,Pertussis,0
MAC,"China, Macao SAR",2009,rubella,Rubella,16
MAC,"China, Macao SAR",2009,ttetanus,Total tetanus,0
MAC,"China, Macao SAR",2009,yfever,Yellow fever,0
MAC,"China, Macao SAR",2008,crs,Congenital rubella syndrome,0
MAC,"China, Macao SAR",2008,diphtheria,Diphtheria,0
MAC,"China, Macao SAR",2008,japenc,Japanese encephalitis,0
MAC,"China, Macao SAR",2008,measles,Measles,4
MAC,"China, Macao SAR",2008,mumps,Mumps,99
MAC,"China, Macao SAR",2008,ntetanus,Neonatal tetanus,0
MAC,"China, Macao SAR",2008,pertussis,Pertussis,2
MAC,"China, Macao SAR",2008,rubella,Rubella,9
MAC,"China, Macao SAR",2008,ttetanus,Total tetanus,0
MAC,"China, Macao SAR",2008,yfever,Yellow fever,0
MAC,"China, Macao SAR",2007,crs,Congenital rubella syndrome,0
MAC,"China, Macao SAR",2007,diphtheria,Diphtheria,0
MAC,"China, Macao SAR",2007,japenc,Japanese encephalitis,0
MAC,"China, Macao SAR",2007,measles,Measles,0
MAC,"China, Macao SAR",2007,mumps,Mumps,54
MAC,"China, Macao SAR",2007,ntetanus,Neonatal tetanus,0
MAC,"China, Macao SAR",2007,pertussis,Pertussis,0
MAC,"China, Macao SAR",2007,rubella,Rubella,4
MAC,"China, Macao SAR",2007,ttetanus,Total tetanus,0
MAC,"China, Macao SAR",2007,yfever,Yellow fever,0
MAC,"China, Macao SAR",2005,crs,Congenital rubella syndrome,0
MAC,"China, Macao SAR",2005,diphtheria,Diphtheria,0
MAC,"China, Macao SAR",2005,measles,Measles,0
MAC,"China, Macao SAR",2005,mumps,Mumps,85
MAC,"China, Macao SAR",2005,ntetanus,Neonatal tetanus,0
MAC,"China, Macao SAR",2005,pertussis,Pertussis,0
MAC,"China, Macao SAR",2005,poliomyelitis,Poliomyelitis,0
MAC,"China, Macao SAR",2005,rubella,Rubella,1
MAC,"China, Macao SAR",2005,ttetanus,Total tetanus,0
MAC,"China, Macao SAR",2005,yfever,Yellow fever,0
MAC,"China, Macao SAR",2004,crs,Congenital rubella syndrome,0
MAC,"China, Macao SAR",2004,diphtheria,Diphtheria,0
MAC,"China, Macao SAR",2004,measles,Measles,0
MAC,"China, Macao SAR",2004,mumps,Mumps,67
MAC,"China, Macao SAR",2004,ntetanus,Neonatal tetanus,0
MAC,"China, Macao SAR",2004,pertussis,Pertussis,0
MAC,"China, Macao SAR",2004,poliomyelitis,Poliomyelitis,0
MAC,"China, Macao SAR",2004,rubella,Rubella,2
MAC,"China, Macao SAR",2004,ttetanus,Total tetanus,0
MAC,"China, Macao SAR",2004,yfever,Yellow fever,0
MAC,"China, Macao SAR",2003,crs,Congenital rubella syndrome,0
MAC,"China, Macao SAR",2003,diphtheria,Diphtheria,0
MAC,"China, Macao SAR",2003,measles,Measles,3
MAC,"China, Macao SAR",2003,mumps,Mumps,80
MAC,"China, Macao SAR",2003,ntetanus,Neonatal tetanus,0
MAC,"China, Macao SAR",2003,pertussis,Pertussis,0
MAC,"China, Macao SAR",2003,poliomyelitis,Poliomyelitis,0
MAC,"China, Macao SAR",2003,rubella,Rubella,8
MAC,"China, Macao SAR",2003,ttetanus,Total tetanus,0
MAC,"China, Macao SAR",2003,yfever,Yellow fever,0
MAC,"China, Macao SAR",2001,crs,Congenital rubella syndrome,1
MAC,"China, Macao SAR",2001,diphtheria,Diphtheria,0
MAC,"China, Macao SAR",2001,measles,Measles,3
MAC,"China, Macao SAR",2001,mumps,Mumps,31
MAC,"China, Macao SAR",2001,ntetanus,Neonatal tetanus,0
MAC,"China, Macao SAR",2001,pertussis,Pertussis,0
MAC,"China, Macao SAR",2001,poliomyelitis,Poliomyelitis,0
MAC,"China, Macao SAR",2001,rubella,Rubella,5
MAC,"China, Macao SAR",2001,ttetanus,Total tetanus,0
MAC,"China, Macao SAR",2001,yfever,Yellow fever,0
MAC,"China, Macao SAR",2000,crs,Congenital rubella syndrome,0
MAC,"China, Macao SAR",2000,diphtheria,Diphtheria,0
MAC,"China, Macao SAR",2000,measles,Measles,5
MAC,"China, Macao SAR",2000,mumps,Mumps,41
MAC,"China, Macao SAR",2000,ntetanus,Neonatal tetanus,0
MAC,"China, Macao SAR",2000,pertussis,Pertussis,0
MAC,"China, Macao SAR",2000,poliomyelitis,Poliomyelitis,0
MAC,"China, Macao SAR",2000,rubella,Rubella,20
MAC,"China, Macao SAR",2000,ttetanus,Total tetanus,0
MAC,"China, Macao SAR",2000,yfever,Yellow fever,0
MAC,"China, Macao SAR",1999,crs,Congenital rubella syndrome,0
MAC,"China, Macao SAR",1999,diphtheria,Diphtheria,0
MAC,"China, Macao SAR",1999,measles,Measles,1
MAC,"China, Macao SAR",1999,mumps,Mumps,20
MAC,"China, Macao SAR",1999,ntetanus,Neonatal tetanus,0
MAC,"China, Macao SAR",1999,pertussis,Pertussis,0
MAC,"China, Macao SAR",1999,poliomyelitis,Poliomyelitis,0
MAC,"China, Macao SAR",1999,rubella,Rubella,13
MAC,"China, Macao SAR",1999,ttetanus,Total tetanus,0
MAC,"China, Macao SAR",1999,yfever,Yellow fever,0
MAC,"China, Macao SAR",1998,diphtheria,Diphtheria,0
MAC,"China, Macao SAR",1998,measles,Measles,0
MAC,"China, Macao SAR",1998,ntetanus,Neonatal tetanus,0
MAC,"China, Macao SAR",1998,pertussis,Pertussis,0
MAC,"China, Macao SAR",1998,poliomyelitis,Poliomyelitis,0
MAC,"China, Macao SAR",1998,ttetanus,Total tetanus,0
MAC,"China, Macao SAR",1998,yfever,Yellow fever,0
MAC,"China, Macao SAR",1997,diphtheria,Diphtheria,0
MAC,"China, Macao SAR",1997,measles,Measles,3
MAC,"China, Macao SAR",1997,ntetanus,Neonatal tetanus,0
MAC,"China, Macao SAR",1997,pertussis,Pertussis,0
MAC,"China, Macao SAR",1997,poliomyelitis,Poliomyelitis,0
MAC,"China, Macao SAR",1997,ttetanus,Total tetanus,0
MAC,"China, Macao SAR",1997,yfever,Yellow fever,
MAC,"China, Macao SAR",1996,diphtheria,Diphtheria,
MAC,"China, Macao SAR",1996,measles,Measles,
MAC,"China, Macao SAR",1996,ntetanus,Neonatal tetanus,
MAC,"China, Macao SAR",1996,pertussis,Pertussis,
MAC,"China, Macao SAR",1996,poliomyelitis,Poliomyelitis,0
MAC,"China, Macao SAR",1996,ttetanus,Total tetanus,
MAC,"China, Macao SAR",1996,yfever,Yellow fever,
MAC,"China, Macao SAR",1995,diphtheria,Diphtheria,0
MAC,"China, Macao SAR",1995,measles,Measles,3
MAC,"China, Macao SAR",1995,ntetanus,Neonatal tetanus,0
MAC,"China, Macao SAR",1995,pertussis,Pertussis,0
MAC,"China, Macao SAR",1995,poliomyelitis,Poliomyelitis,0
MAC,"China, Macao SAR",1995,ttetanus,Total tetanus,2
MAC,"China, Macao SAR",1995,yfever,Yellow fever,
MAC,"China, Macao SAR",1994,diphtheria,Diphtheria,0
MAC,"China, Macao SAR",1994,measles,Measles,52
MAC,"China, Macao SAR",1994,ntetanus,Neonatal tetanus,0
MAC,"China, Macao SAR",1994,pertussis,Pertussis,0
MAC,"China, Macao SAR",1994,poliomyelitis,Poliomyelitis,0
MAC,"China, Macao SAR",1994,ttetanus,Total tetanus,2
MAC,"China, Macao SAR",1994,yfever,Yellow fever,
MAC,"China, Macao SAR",1993,diphtheria,Diphtheria,0
MAC,"China, Macao SAR",1993,measles,Measles,21
MAC,"China, Macao SAR",1993,ntetanus,Neonatal tetanus,0
MAC,"China, Macao SAR",1993,pertussis,Pertussis,0
MAC,"China, Macao SAR",1993,poliomyelitis,Poliomyelitis,0
MAC,"China, Macao SAR",1993,ttetanus,Total tetanus,0
MAC,"China, Macao SAR",1993,yfever,Yellow fever,
MAC,"China, Macao SAR",1992,diphtheria,Diphtheria,0
MAC,"China, Macao SAR",1992,measles,Measles,35
MAC,"China, Macao SAR",1992,ntetanus,Neonatal tetanus,0
MAC,"China, Macao SAR",1992,pertussis,Pertussis,0
MAC,"China, Macao SAR",1992,poliomyelitis,Poliomyelitis,0
MAC,"China, Macao SAR",1992,ttetanus,Total tetanus,0
MAC,"China, Macao SAR",1992,yfever,Yellow fever,
MAC,"China, Macao SAR",1991,diphtheria,Diphtheria,0
MAC,"China, Macao SAR",1991,measles,Measles,1
MAC,"China, Macao SAR",1991,ntetanus,Neonatal tetanus,1
MAC,"China, Macao SAR",1991,pertussis,Pertussis,0
MAC,"China, Macao SAR",1991,poliomyelitis,Poliomyelitis,0
MAC,"China, Macao SAR",1991,ttetanus,Total tetanus,3
MAC,"China, Macao SAR",1991,yfever,Yellow fever,
MAC,"China, Macao SAR",1990,diphtheria,Diphtheria,0
MAC,"China, Macao SAR",1990,measles,Measles,19
MAC,"China, Macao SAR",1990,ntetanus,Neonatal tetanus,0
MAC,"China, Macao SAR",1990,pertussis,Pertussis,0
MAC,"China, Macao SAR",1990,poliomyelitis,Poliomyelitis,0
MAC,"China, Macao SAR",1990,ttetanus,Total tetanus,0
MAC,"China, Macao SAR",1990,yfever,Yellow fever,
MAC,"China, Macao SAR",1989,diphtheria,Diphtheria,0
MAC,"China, Macao SAR",1989,measles,Measles,4
MAC,"China, Macao SAR",1989,ntetanus,Neonatal tetanus,0
MAC,"China, Macao SAR",1989,pertussis,Pertussis,0
MAC,"China, Macao SAR",1989,poliomyelitis,Poliomyelitis,0
MAC,"China, Macao SAR",1989,ttetanus,Total tetanus,0
MAC,"China, Macao SAR",1989,yfever,Yellow fever,
MAC,"China, Macao SAR",1988,diphtheria,Diphtheria,0
MAC,"China, Macao SAR",1988,measles,Measles,642
MAC,"China, Macao SAR",1988,ntetanus,Neonatal tetanus,0
MAC,"China, Macao SAR",1988,pertussis,Pertussis,1
MAC,"China, Macao SAR",1988,poliomyelitis,Poliomyelitis,0
MAC,"China, Macao SAR",1988,ttetanus,Total tetanus,0
MAC,"China, Macao SAR",1988,yfever,Yellow fever,
MAC,"China, Macao SAR",1987,diphtheria,Diphtheria,0
MAC,"China, Macao SAR",1987,measles,Measles,0
MAC,"China, Macao SAR",1987,ntetanus,Neonatal tetanus,
MAC,"China, Macao SAR",1987,pertussis,Pertussis,0
MAC,"China, Macao SAR",1987,poliomyelitis,Poliomyelitis,0
MAC,"China, Macao SAR",1987,ttetanus,Total tetanus,0
MAC,"China, Macao SAR",1987,yfever,Yellow fever,
MAC,"China, Macao SAR",1986,diphtheria,Diphtheria,0
MAC,"China, Macao SAR",1986,measles,Measles,104
MAC,"China, Macao SAR",1986,ntetanus,Neonatal tetanus,
MAC,"China, Macao SAR",1986,pertussis,Pertussis,0
MAC,"China, Macao SAR",1986,poliomyelitis,Poliomyelitis,0
MAC,"China, Macao SAR",1986,ttetanus,Total tetanus,0
MAC,"China, Macao SAR",1986,yfever,Yellow fever,
MAC,"China, Macao SAR",1985,diphtheria,Diphtheria,0
MAC,"China, Macao SAR",1985,measles,Measles,265
MAC,"China, Macao SAR",1985,ntetanus,Neonatal tetanus,
MAC,"China, Macao SAR",1985,pertussis,Pertussis,3
MAC,"China, Macao SAR",1985,poliomyelitis,Poliomyelitis,0
MAC,"China, Macao SAR",1985,ttetanus,Total tetanus,5
MAC,"China, Macao SAR",1985,yfever,Yellow fever,
MAC,"China, Macao SAR",1984,diphtheria,Diphtheria,0
MAC,"China, Macao SAR",1984,measles,Measles,110
MAC,"China, Macao SAR",1984,ntetanus,Neonatal tetanus,
MAC,"China, Macao SAR",1984,pertussis,Pertussis,0
MAC,"China, Macao SAR",1984,poliomyelitis,Poliomyelitis,0
MAC,"China, Macao SAR",1984,ttetanus,Total tetanus,6
MAC,"China, Macao SAR",1984,yfever,Yellow fever,
MAC,"China, Macao SAR",1983,diphtheria,Diphtheria,0
MAC,"China, Macao SAR",1983,measles,Measles,231
MAC,"China, Macao SAR",1983,ntetanus,Neonatal tetanus,
MAC,"China, Macao SAR",1983,pertussis,Pertussis,0
MAC,"China, Macao SAR",1983,poliomyelitis,Poliomyelitis,0
MAC,"China, Macao SAR",1983,ttetanus,Total tetanus,3
MAC,"China, Macao SAR",1983,yfever,Yellow fever,
MAC,"China, Macao SAR",1982,diphtheria,Diphtheria,2
MAC,"China, Macao SAR",1982,measles,Measles,0
MAC,"China, Macao SAR",1982,ntetanus,Neonatal tetanus,
MAC,"China, Macao SAR",1982,pertussis,Pertussis,4
MAC,"China, Macao SAR",1982,poliomyelitis,Poliomyelitis,0
MAC,"China, Macao SAR",1982,ttetanus,Total tetanus,3
MAC,"China, Macao SAR",1982,yfever,Yellow fever,
MAC,"China, Macao SAR",1981,diphtheria,Diphtheria,0
MAC,"China, Macao SAR",1981,measles,Measles,9
MAC,"China, Macao SAR",1981,ntetanus,Neonatal tetanus,
MAC,"China, Macao SAR",1981,pertussis,Pertussis,0
MAC,"China, Macao SAR",1981,poliomyelitis,Poliomyelitis,0
MAC,"China, Macao SAR",1981,ttetanus,Total tetanus,4
MAC,"China, Macao SAR",1981,yfever,Yellow fever,
MAC,"China, Macao SAR",1980,diphtheria,Diphtheria,0
MAC,"China, Macao SAR",1980,measles,Measles,73
MAC,"China, Macao SAR",1980,ntetanus,Neonatal tetanus,
MAC,"China, Macao SAR",1980,pertussis,Pertussis,0
MAC,"China, Macao SAR",1980,poliomyelitis,Poliomyelitis,0
MAC,"China, Macao SAR",1980,ttetanus,Total tetanus,
MAC,"China, Macao SAR",1980,yfever,Yellow fever,
MAR,Morocco,2023,poliomyelitis,Poliomyelitis,
MAR,Morocco,2022,poliomyelitis,Poliomyelitis,
MAR,Morocco,2021,poliomyelitis,Poliomyelitis,0
MAR,Morocco,2020,poliomyelitis,Poliomyelitis,0
MAR,Morocco,2019,crs,Congenital rubella syndrome,
MAR,Morocco,2019,diphtheria,Diphtheria,
MAR,Morocco,2019,japenc,Japanese encephalitis,
MAR,Morocco,2019,measles,Measles,
MAR,Morocco,2019,mumps,Mumps,
MAR,Morocco,2019,ntetanus,Neonatal tetanus,
MAR,Morocco,2019,pertussis,Pertussis,
MAR,Morocco,2019,poliomyelitis,Poliomyelitis,0
MAR,Morocco,2019,rubella,Rubella,
MAR,Morocco,2019,ttetanus,Total tetanus,
MAR,Morocco,2019,typhoid,Typhoid,
MAR,Morocco,2019,yfever,Yellow fever,
MAR,Morocco,2018,crs,Congenital rubella syndrome,
MAR,Morocco,2018,diphtheria,Diphtheria,0
MAR,Morocco,2018,japenc,Japanese encephalitis,
MAR,Morocco,2018,measles,Measles,483
MAR,Morocco,2018,mumps,Mumps,
MAR,Morocco,2018,ntetanus,Neonatal tetanus,3
MAR,Morocco,2018,pertussis,Pertussis,73
MAR,Morocco,2018,poliomyelitis,Poliomyelitis,0
MAR,Morocco,2018,rubella,Rubella,8
MAR,Morocco,2018,ttetanus,Total tetanus,26
MAR,Morocco,2018,typhoid,Typhoid,79
MAR,Morocco,2018,yfever,Yellow fever,
MAR,Morocco,2017,crs,Congenital rubella syndrome,
MAR,Morocco,2017,diphtheria,Diphtheria,
MAR,Morocco,2017,japenc,Japanese encephalitis,
MAR,Morocco,2017,measles,Measles,
MAR,Morocco,2017,mumps,Mumps,
MAR,Morocco,2017,ntetanus,Neonatal tetanus,
MAR,Morocco,2017,pertussis,Pertussis,
MAR,Morocco,2017,poliomyelitis,Poliomyelitis,0
MAR,Morocco,2017,rubella,Rubella,
MAR,Morocco,2017,ttetanus,Total tetanus,
MAR,Morocco,2017,yfever,Yellow fever,
MAR,Morocco,2016,crs,Congenital rubella syndrome,
MAR,Morocco,2016,diphtheria,Diphtheria,
MAR,Morocco,2016,japenc,Japanese encephalitis,
MAR,Morocco,2016,measles,Measles,
MAR,Morocco,2016,mumps,Mumps,
MAR,Morocco,2016,ntetanus,Neonatal tetanus,
MAR,Morocco,2016,pertussis,Pertussis,
MAR,Morocco,2016,poliomyelitis,Poliomyelitis,0
MAR,Morocco,2016,rubella,Rubella,
MAR,Morocco,2016,ttetanus,Total tetanus,
MAR,Morocco,2016,yfever,Yellow fever,
MAR,Morocco,2015,crs,Congenital rubella syndrome,
MAR,Morocco,2015,diphtheria,Diphtheria,
MAR,Morocco,2015,japenc,Japanese encephalitis,
MAR,Morocco,2015,measles,Measles,17
MAR,Morocco,2015,mumps,Mumps,
MAR,Morocco,2015,ntetanus,Neonatal tetanus,
MAR,Morocco,2015,pertussis,Pertussis,
MAR,Morocco,2015,poliomyelitis,Poliomyelitis,0
MAR,Morocco,2015,rubella,Rubella,6
MAR,Morocco,2015,ttetanus,Total tetanus,
MAR,Morocco,2015,yfever,Yellow fever,
MAR,Morocco,2014,crs,Congenital rubella syndrome,0
MAR,Morocco,2014,diphtheria,Diphtheria,
MAR,Morocco,2014,japenc,Japanese encephalitis,
MAR,Morocco,2014,measles,Measles,10
MAR,Morocco,2014,mumps,Mumps,
MAR,Morocco,2014,ntetanus,Neonatal tetanus,
MAR,Morocco,2014,pertussis,Pertussis,
MAR,Morocco,2014,poliomyelitis,Poliomyelitis,0
MAR,Morocco,2014,rubella,Rubella,0
MAR,Morocco,2014,ttetanus,Total tetanus,
MAR,Morocco,2014,yfever,Yellow fever,
MAR,Morocco,2013,crs,Congenital rubella syndrome,
MAR,Morocco,2013,diphtheria,Diphtheria,0
MAR,Morocco,2013,japenc,Japanese encephalitis,
MAR,Morocco,2013,measles,Measles,92
MAR,Morocco,2013,mumps,Mumps,
MAR,Morocco,2013,ntetanus,Neonatal tetanus,1
MAR,Morocco,2013,pertussis,Pertussis,72
MAR,Morocco,2013,poliomyelitis,Poliomyelitis,0
MAR,Morocco,2013,rubella,Rubella,59
MAR,Morocco,2013,ttetanus,Total tetanus,23
MAR,Morocco,2013,yfever,Yellow fever,
MAR,Morocco,2012,crs,Congenital rubella syndrome,
MAR,Morocco,2012,diphtheria,Diphtheria,0
MAR,Morocco,2012,japenc,Japanese encephalitis,
MAR,Morocco,2012,measles,Measles,668
MAR,Morocco,2012,mumps,Mumps,
MAR,Morocco,2012,ntetanus,Neonatal tetanus,4
MAR,Morocco,2012,pertussis,Pertussis,172
MAR,Morocco,2012,poliomyelitis,Poliomyelitis,0
MAR,Morocco,2012,rubella,Rubella,3
MAR,Morocco,2012,ttetanus,Total tetanus,69
MAR,Morocco,2012,yfever,Yellow fever,
MAR,Morocco,2011,crs,Congenital rubella syndrome,
MAR,Morocco,2011,diphtheria,Diphtheria,0
MAR,Morocco,2011,japenc,Japanese encephalitis,0
MAR,Morocco,2011,measles,Measles,982
MAR,Morocco,2011,mumps,Mumps,
MAR,Morocco,2011,ntetanus,Neonatal tetanus,4
MAR,Morocco,2011,pertussis,Pertussis,35
MAR,Morocco,2011,poliomyelitis,Poliomyelitis,0
MAR,Morocco,2011,rubella,Rubella,8
MAR,Morocco,2011,ttetanus,Total tetanus,16
MAR,Morocco,2011,yfever,Yellow fever,0
MAR,Morocco,2010,crs,Congenital rubella syndrome,
MAR,Morocco,2010,diphtheria,Diphtheria,0
MAR,Morocco,2010,japenc,Japanese encephalitis,
MAR,Morocco,2010,measles,Measles,633
MAR,Morocco,2010,mumps,Mumps,
MAR,Morocco,2010,ntetanus,Neonatal tetanus,7
MAR,Morocco,2010,pertussis,Pertussis,15
MAR,Morocco,2010,poliomyelitis,Poliomyelitis,0
MAR,Morocco,2010,rubella,Rubella,5
MAR,Morocco,2010,ttetanus,Total tetanus,20
MAR,Morocco,2010,yfever,Yellow fever,
MAR,Morocco,2009,crs,Congenital rubella syndrome,
MAR,Morocco,2009,diphtheria,Diphtheria,0
MAR,Morocco,2009,japenc,Japanese encephalitis,
MAR,Morocco,2009,measles,Measles,834
MAR,Morocco,2009,mumps,Mumps,
MAR,Morocco,2009,ntetanus,Neonatal tetanus,1
MAR,Morocco,2009,pertussis,Pertussis,73
MAR,Morocco,2009,poliomyelitis,Poliomyelitis,0
MAR,Morocco,2009,rubella,Rubella,
MAR,Morocco,2009,ttetanus,Total tetanus,41
MAR,Morocco,2009,yfever,Yellow fever,
MAR,Morocco,2008,crs,Congenital rubella syndrome,
MAR,Morocco,2008,diphtheria,Diphtheria,0
MAR,Morocco,2008,japenc,Japanese encephalitis,
MAR,Morocco,2008,measles,Measles,1455
MAR,Morocco,2008,mumps,Mumps,
MAR,Morocco,2008,ntetanus,Neonatal tetanus,8
MAR,Morocco,2008,pertussis,Pertussis,74
MAR,Morocco,2008,poliomyelitis,Poliomyelitis,0
MAR,Morocco,2008,rubella,Rubella,
MAR,Morocco,2008,ttetanus,Total tetanus,27
MAR,Morocco,2008,yfever,Yellow fever,
MAR,Morocco,2007,crs,Congenital rubella syndrome,
MAR,Morocco,2007,diphtheria,Diphtheria,0
MAR,Morocco,2007,japenc,Japanese encephalitis,0
MAR,Morocco,2007,measles,Measles,2248
MAR,Morocco,2007,mumps,Mumps,
MAR,Morocco,2007,ntetanus,Neonatal tetanus,4
MAR,Morocco,2007,pertussis,Pertussis,28
MAR,Morocco,2007,poliomyelitis,Poliomyelitis,0
MAR,Morocco,2007,rubella,Rubella,
MAR,Morocco,2007,ttetanus,Total tetanus,32
MAR,Morocco,2007,yfever,Yellow fever,0
MAR,Morocco,2006,crs,Congenital rubella syndrome,
MAR,Morocco,2006,diphtheria,Diphtheria,0
MAR,Morocco,2006,japenc,Japanese encephalitis,0
MAR,Morocco,2006,measles,Measles,1217
MAR,Morocco,2006,mumps,Mumps,
MAR,Morocco,2006,ntetanus,Neonatal tetanus,4
MAR,Morocco,2006,pertussis,Pertussis,27
MAR,Morocco,2006,poliomyelitis,Poliomyelitis,0
MAR,Morocco,2006,rubella,Rubella,
MAR,Morocco,2006,ttetanus,Total tetanus,32
MAR,Morocco,2006,yfever,Yellow fever,0
MAR,Morocco,2005,crs,Congenital rubella syndrome,
MAR,Morocco,2005,diphtheria,Diphtheria,
MAR,Morocco,2005,measles,Measles,
MAR,Morocco,2005,mumps,Mumps,
MAR,Morocco,2005,ntetanus,Neonatal tetanus,
MAR,Morocco,2005,pertussis,Pertussis,
MAR,Morocco,2005,poliomyelitis,Poliomyelitis,0
MAR,Morocco,2005,rubella,Rubella,
MAR,Morocco,2005,ttetanus,Total tetanus,
MAR,Morocco,2005,yfever,Yellow fever,
MAR,Morocco,2004,crs,Congenital rubella syndrome,
MAR,Morocco,2004,diphtheria,Diphtheria,
MAR,Morocco,2004,measles,Measles,6399
MAR,Morocco,2004,mumps,Mumps,
MAR,Morocco,2004,ntetanus,Neonatal tetanus,7
MAR,Morocco,2004,pertussis,Pertussis,47
MAR,Morocco,2004,poliomyelitis,Poliomyelitis,0
MAR,Morocco,2004,rubella,Rubella,
MAR,Morocco,2004,ttetanus,Total tetanus,19
MAR,Morocco,2004,yfever,Yellow fever,
MAR,Morocco,2003,crs,Congenital rubella syndrome,
MAR,Morocco,2003,diphtheria,Diphtheria,0
MAR,Morocco,2003,measles,Measles,10841
MAR,Morocco,2003,mumps,Mumps,
MAR,Morocco,2003,ntetanus,Neonatal tetanus,5
MAR,Morocco,2003,pertussis,Pertussis,32
MAR,Morocco,2003,poliomyelitis,Poliomyelitis,0
MAR,Morocco,2003,rubella,Rubella,
MAR,Morocco,2003,ttetanus,Total tetanus,5
MAR,Morocco,2003,yfever,Yellow fever,
MAR,Morocco,2002,crs,Congenital rubella syndrome,
MAR,Morocco,2002,diphtheria,Diphtheria,0
MAR,Morocco,2002,measles,Measles,6000
MAR,Morocco,2002,mumps,Mumps,
MAR,Morocco,2002,ntetanus,Neonatal tetanus,5
MAR,Morocco,2002,pertussis,Pertussis,27
MAR,Morocco,2002,poliomyelitis,Poliomyelitis,0
MAR,Morocco,2002,rubella,Rubella,
MAR,Morocco,2002,ttetanus,Total tetanus,18
MAR,Morocco,2002,yfever,Yellow fever,
MAR,Morocco,2001,crs,Congenital rubella syndrome,
MAR,Morocco,2001,diphtheria,Diphtheria,0
MAR,Morocco,2001,measles,Measles,2724
MAR,Morocco,2001,mumps,Mumps,
MAR,Morocco,2001,ntetanus,Neonatal tetanus,3
