age,status,value,iso,disease,R0,prop
51,Exposure protected,22677.5,PSE,measles,16,0.338308569041652
51,Susceptible,10021.5,PSE,measles,16,0.149503222341568
51,Vaccine and exposure protected,2945,PSE,measles,16,0.0439342403628118
51,Vaccine protected,31388,PSE,measles,16,0.468253968253968
52,Exposure protected,23972,PSE,measles,16,0.377985036384134
52,Susceptible,8873,PSE,measles,16,0.139907443176891
52,Vaccine and exposure protected,2763,PSE,measles,16,0.0435663547275723
52,Vaccine protected,27812.5,PSE,measles,16,0.438541165711403
53,Exposure protected,25211.5,PSE,measles,16,0.419220472571875
53,Susceptible,7788.5,PSE,measles,16,0.129508305758327
53,Vaccine and exposure protected,2595.5,PSE,measles,16,0.0431583498229103
53,Vaccine protected,24543.5,PSE,measles,16,0.408112871846888
54,Exposure protected,26416,PSE,measles,16,0.463150143331785
54,Susceptible,6805.5,PSE,measles,16,0.119320423245172
54,Vaccine and exposure protected,2374,PSE,measles,16,0.0416231995862226
54,Vaccine protected,21440,PSE,measles,16,0.375906233836821
55,Exposure protected,27683,PSE,measles,16,0.510008382538527
55,Susceptible,5837,PSE,measles,16,0.107535994251974
55,Vaccine and exposure protected,2177.5,PSE,measles,16,0.0401164343813042
55,Vaccine protected,18582,PSE,measles,16,0.342339188828195
56,Exposure protected,28577,PSE,measles,16,0.554823177657189
56,Susceptible,4958,PSE,measles,16,0.0962596953782532
56,Vaccine and exposure protected,1964,PSE,measles,16,0.0381311096657703
56,Vaccine protected,16007.5,PSE,measles,16,0.310786017298788
57,Exposure protected,29661.5,PSE,measles,16,0.602716761831224
57,Susceptible,4143.5,PSE,measles,16,0.084195232966899
57,Vaccine and exposure protected,1772,PSE,measles,16,0.0360067461849511
57,Vaccine protected,13636,PSE,measles,16,0.277081259016926
58,Exposure protected,30542.5,PSE,measles,16,0.650983108648159
58,Susceptible,3442,PSE,measles,16,0.0733628177119412
58,Vaccine and exposure protected,1593,PSE,measles,16,0.0339532157510524
58,Vaccine protected,11340,PSE,measles,16,0.241700857888847
59,Exposure protected,31062,PSE,measles,16,0.692814685119718
59,Susceptible,2887,PSE,measles,16,0.0643923764065619
59,Vaccine and exposure protected,1388.5,PSE,measles,16,0.0309694543264673
59,Vaccine protected,9497,PSE,measles,16,0.211823484147253
60,Exposure protected,31296.5,PSE,measles,16,0.733463012221845
60,Susceptible,2381,PSE,measles,16,0.0558009819660413
60,Vaccine and exposure protected,1162,PSE,measles,16,0.0272325665873751
60,Vaccine protected,7830,PSE,measles,16,0.183503439224739
61,Exposure protected,31520.5,PSE,measles,16,0.775173685828466
61,Susceptible,1901.5,PSE,measles,16,0.0467629880110667
61,Vaccine and exposure protected,954.5,PSE,measles,16,0.0234737165693206
61,Vaccine protected,6286,PSE,measles,16,0.154589609591147
62,Exposure protected,31957,PSE,measles,16,0.814595786441672
62,Susceptible,1525.5,PSE,measles,16,0.0388855609793401
62,Vaccine and exposure protected,767,PSE,measles,16,0.0195511145664725
62,Vaccine protected,4981,PSE,measles,16,0.126967538012516
63,Exposure protected,31868.5,PSE,measles,16,0.84645214411878
63,Susceptible,1185,PSE,measles,16,0.0314745215739917
63,Vaccine and exposure protected,635.5,PSE,measles,16,0.0168793742280774
63,Vaccine protected,3960.5,PSE,measles,16,0.105193960079151
64,Exposure protected,31642.5,PSE,measles,16,0.877544511620168
64,Susceptible,909.5,PSE,measles,16,0.0252232514282545
64,Vaccine and exposure protected,522.5,PSE,measles,16,0.0144905430140329
64,Vaccine protected,2983.5,PSE,measles,16,0.0827416939375451
65,Exposure protected,30889.5,PSE,measles,16,0.901409478230419
65,Susceptible,689,PSE,measles,16,0.0201062215477997
65,Vaccine and exposure protected,412.5,PSE,measles,16,0.0120374693591689
65,Vaccine protected,2277,PSE,measles,16,0.0664468308626124
66,Exposure protected,30322,PSE,measles,16,0.921109389714147
66,Susceptible,531,PSE,measles,16,0.0161305021416203
66,Vaccine and exposure protected,319.5,PSE,measles,16,0.00970564111911054
66,Vaccine protected,1746.5,PSE,measles,16,0.0530544670251223
67,Exposure protected,29772,PSE,measles,16,0.939357607118066
67,Susceptible,405,PSE,measles,16,0.0127784438695021
67,Vaccine and exposure protected,251,PSE,measles,16,0.00791948002776551
67,Vaccine protected,1266,PSE,measles,16,0.0399444689846659
68,Exposure protected,29119,PSE,measles,16,0.952706571349114
68,Susceptible,302.5,PSE,measles,16,0.00989710284807538
68,Vaccine and exposure protected,192,PSE,measles,16,0.00628179751018338
68,Vaccine protected,951,PSE,measles,16,0.0311145282926271
69,Exposure protected,28279.5,PSE,measles,16,0.963920512645715
69,Susceptible,239,PSE,measles,16,0.00814643124957393
69,Vaccine and exposure protected,156,PSE,measles,16,0.00531733587838299
69,Vaccine protected,663.5,PSE,measles,16,0.0226157202263276
70,Exposure protected,27270.5,PSE,measles,16,0.972106370085196
70,Susceptible,179.5,PSE,measles,16,0.00639860264499341
70,Vaccine and exposure protected,115,PSE,measles,16,0.00409938331016291
70,Vaccine protected,488,PSE,measles,16,0.0173956439596478
71,Exposure protected,25915,PSE,measles,16,0.978459912027336
71,Susceptible,130,PSE,measles,16,0.00490834607615488
71,Vaccine and exposure protected,91,PSE,measles,16,0.00343584225330841
71,Vaccine protected,349.5,PSE,measles,16,0.013195899643201
72,Exposure protected,24717,PSE,measles,16,0.983624171757168
72,Susceptible,93,PSE,measles,16,0.00370097697833138
72,Vaccine and exposure protected,68.5,PSE,measles,16,0.00272598841952365
72,Vaccine protected,250,PSE,measles,16,0.00994886284497682
73,Exposure protected,23483.5,PSE,measles,16,0.987822319438018
73,Susceptible,63,PSE,measles,16,0.00265006520001683
73,Vaccine and exposure protected,49.5,PSE,measles,16,0.00208219408572751
73,Vaccine protected,177,PSE,measles,16,0.00744542127623775
74,Exposure protected,22278.5,PSE,measles,16,0.99041966746688
74,Susceptible,47,PSE,measles,16,0.00208944607450876
74,Vaccine and exposure protected,37.5,PSE,measles,16,0.00166711122966124
74,Vaccine protected,131,PSE,measles,16,0.00582377522894994
75,Exposure protected,21181,PSE,measles,16,0.993084370677732
75,Susceptible,23,PSE,measles,16,0.00107836931804862
75,Vaccine and exposure protected,25.5,PSE,measles,16,0.00119558337435825
75,Vaccine protected,99,PSE,measles,16,0.00464167662986145
76,Exposure protected,19956,PSE,measles,16,0.99555999002245
76,Susceptible,12,PSE,measles,16,0.000598653030680968
76,Vaccine and exposure protected,19,PSE,measles,16,0.000947867298578199
76,Vaccine protected,58,PSE,measles,16,0.00289348964829135
77,Exposure protected,18434,PSE,measles,16,0.997133120571212
77,Susceptible,9,PSE,measles,16,0.000486828582246984
77,Vaccine and exposure protected,9,PSE,measles,16,0.000486828582246984
77,Vaccine protected,35,PSE,measles,16,0.00189322226429383
78,Exposure protected,17082,PSE,measles,16,0.998013554568825
78,Susceptible,6,PSE,measles,16,0.000350549193736854
78,Vaccine and exposure protected,3,PSE,measles,16,0.000175274596868427
78,Vaccine protected,25,PSE,measles,16,0.00146062164057023
79,Exposure protected,15550.5,PSE,measles,16,0.998523132243876
79,Susceptible,4,PSE,measles,16,0.000256846566282467
79,Vaccine and exposure protected,1,PSE,measles,16,0.0000642116415706168
79,Vaccine protected,18,PSE,measles,16,0.0011558095482711
80,Exposure protected,14212,PSE,measles,16,0.998980775313675
80,Susceptible,3.5,PSE,measles,16,0.000246019751871507
80,Vaccine and exposure protected,0,PSE,measles,16,0
80,Vaccine protected,11,PSE,measles,16,0.000773204934453309
81,Exposure protected,13036,PSE,measles,16,0.999616593819492
81,Susceptible,1,PSE,measles,16,0.000076681236101526
81,Vaccine and exposure protected,0,PSE,measles,16,0
81,Vaccine protected,4,PSE,measles,16,0.000306724944406104
82,Exposure protected,11362,PSE,measles,16,0.999736031676199
82,Susceptible,0,PSE,measles,16,0
82,Vaccine and exposure protected,0.5,PSE,measles,16,0.000043994720633524
82,Vaccine protected,2.5,PSE,measles,16,0.00021997360316762
83,Exposure protected,10000.5,PSE,measles,16,0.999850029994001
83,Susceptible,0,PSE,measles,16,0
83,Vaccine and exposure protected,0,PSE,measles,16,0
83,Vaccine protected,1.5,PSE,measles,16,0.0001499700059988
84,Exposure protected,8670.5,PSE,measles,16,0.999942336524046
84,Susceptible,0.5,PSE,measles,16,0.0000576634759543305
84,Vaccine and exposure protected,0,PSE,measles,16,0
84,Vaccine protected,0,PSE,measles,16,0
85,Exposure protected,7454.5,PSE,measles,16,1
85,Susceptible,0,PSE,measles,16,0
85,Vaccine and exposure protected,0,PSE,measles,16,0
85,Vaccine protected,0,PSE,measles,16,0
86,Exposure protected,6318,PSE,measles,16,1
86,Susceptible,0,PSE,measles,16,0
86,Vaccine and exposure protected,0,PSE,measles,16,0
86,Vaccine protected,0,PSE,measles,16,0
87,Exposure protected,5270.5,PSE,measles,16,1
87,Susceptible,0,PSE,measles,16,0
87,Vaccine and exposure protected,0,PSE,measles,16,0
87,Vaccine protected,0,PSE,measles,16,0
88,Exposure protected,4360,PSE,measles,16,1
88,Susceptible,0,PSE,measles,16,0
88,Vaccine and exposure protected,0,PSE,measles,16,0
88,Vaccine protected,0,PSE,measles,16,0
89,Exposure protected,3582,PSE,measles,16,1
89,Susceptible,0,PSE,measles,16,0
89,Vaccine and exposure protected,0,PSE,measles,16,0
89,Vaccine protected,0,PSE,measles,16,0
90,Exposure protected,2961,PSE,measles,16,1
90,Susceptible,0,PSE,measles,16,0
90,Vaccine and exposure protected,0,PSE,measles,16,0
90,Vaccine protected,0,PSE,measles,16,0
91,Exposure protected,2279,PSE,measles,16,1
91,Susceptible,0,PSE,measles,16,0
91,Vaccine and exposure protected,0,PSE,measles,16,0
91,Vaccine protected,0,PSE,measles,16,0
92,Exposure protected,1796,PSE,measles,16,1
92,Susceptible,0,PSE,measles,16,0
92,Vaccine and exposure protected,0,PSE,measles,16,0
92,Vaccine protected,0,PSE,measles,16,0
93,Exposure protected,1300.5,PSE,measles,16,1
93,Susceptible,0,PSE,measles,16,0
93,Vaccine and exposure protected,0,PSE,measles,16,0
93,Vaccine protected,0,PSE,measles,16,0
94,Exposure protected,941,PSE,measles,16,1
94,Susceptible,0,PSE,measles,16,0
94,Vaccine and exposure protected,0,PSE,measles,16,0
94,Vaccine protected,0,PSE,measles,16,0
95,Exposure protected,673.5,PSE,measles,16,1
95,Susceptible,0,PSE,measles,16,0
95,Vaccine and exposure protected,0,PSE,measles,16,0
95,Vaccine protected,0,PSE,measles,16,0
96,Exposure protected,499.5,PSE,measles,16,1
96,Susceptible,0,PSE,measles,16,0
96,Vaccine and exposure protected,0,PSE,measles,16,0
96,Vaccine protected,0,PSE,measles,16,0
97,Exposure protected,359,PSE,measles,16,1
97,Susceptible,0,PSE,measles,16,0
97,Vaccine and exposure protected,0,PSE,measles,16,0
97,Vaccine protected,0,PSE,measles,16,0
98,Exposure protected,232.5,PSE,measles,16,1
98,Susceptible,0,PSE,measles,16,0
98,Vaccine and exposure protected,0,PSE,measles,16,0
98,Vaccine protected,0,PSE,measles,16,0
99,Exposure protected,150,PSE,measles,16,1
99,Susceptible,0,PSE,measles,16,0
99,Vaccine and exposure protected,0,PSE,measles,16,0
99,Vaccine protected,0,PSE,measles,16,0
100,Exposure protected,101,PSE,measles,16,1
100,Susceptible,0,PSE,measles,16,0
100,Vaccine and exposure protected,0,PSE,measles,16,0
100,Vaccine protected,0,PSE,measles,16,0
101,Exposure protected,158.5,PSE,measles,16,1
101,Susceptible,0,PSE,measles,16,0
101,Vaccine and exposure protected,0,PSE,measles,16,0
101,Vaccine protected,0,PSE,measles,16,0
1,Exposure protected,2,PSE,pertussis,11,0.0000176009856551967
1,Susceptible,3102,PSE,pertussis,11,0.0272991287512101
1,Vaccine and exposure protected,0,PSE,pertussis,11,0
1,Vaccine protected,110526,PSE,pertussis,11,0.972683270263135
2,Exposure protected,2.5,PSE,pertussis,11,0.000014984461113825
2,Susceptible,6968.5,PSE,pertussis,11,0.0417676869086757
2,Vaccine and exposure protected,0,PSE,pertussis,11,0
2,Vaccine protected,159868.5,PSE,pertussis,11,0.95821732863021
3,Exposure protected,8,PSE,pertussis,11,0.0000447784168031009
3,Susceptible,12150,PSE,pertussis,11,0.0680072205197095
3,Vaccine and exposure protected,0,PSE,pertussis,11,0
3,Vaccine protected,166499.5,PSE,pertussis,11,0.931948001063487
4,Exposure protected,10,PSE,pertussis,11,0.0000558770035398082
4,Susceptible,18111.5,PSE,pertussis,11,0.101201634961124
4,Vaccine and exposure protected,0,PSE,pertussis,11,0
4,Vaccine protected,160843,PSE,pertussis,11,0.898742488035337
5,Exposure protected,9,PSE,pertussis,11,0.0000505691842628699
5,Susceptible,24823.5,PSE,pertussis,11,0.139478238394372
5,Vaccine and exposure protected,0,PSE,pertussis,11,0
5,Vaccine protected,153141.5,PSE,pertussis,11,0.860471192421365
6,Exposure protected,9,PSE,pertussis,11,0.0000509535388648118
6,Susceptible,31563,PSE,pertussis,11,0.178694060798895
6,Vaccine and exposure protected,0,PSE,pertussis,11,0
6,Vaccine protected,145059.5,PSE,pertussis,11,0.82125498566224
7,Exposure protected,8,PSE,pertussis,11,0.0000460410455921454
7,Susceptible,38213,PSE,pertussis,11,0.219920809401582
7,Vaccine and exposure protected,0,PSE,pertussis,11,0
7,Vaccine protected,135537,PSE,pertussis,11,0.780033149552826
8,Exposure protected,11,PSE,pertussis,11,0.00006437190575953
8,Susceptible,44643.5,PSE,pertussis,11,0.261253379525052
8,Vaccine and exposure protected,0,PSE,pertussis,11,0
8,Vaccine protected,126227.5,PSE,pertussis,11,0.738682248569188
9,Exposure protected,10,PSE,pertussis,11,0.0000595339090262336
9,Susceptible,50874,PSE,pertussis,11,0.302872808780061
9,Vaccine and exposure protected,0,PSE,pertussis,11,0
9,Vaccine protected,117087.5,PSE,pertussis,11,0.697067657310913
10,Exposure protected,12,PSE,pertussis,11,0.0000725764017829603
10,Susceptible,56738.5,PSE,pertussis,11,0.343156347713541
10,Vaccine and exposure protected,0,PSE,pertussis,11,0
10,Vaccine protected,108592.5,PSE,pertussis,11,0.656771075884676
11,Exposure protected,13,PSE,pertussis,11,0.0000802384934914237
11,Susceptible,62046.5,PSE,pertussis,11,0.382962898955048
11,Vaccine and exposure protected,0,PSE,pertussis,11,0
11,Vaccine protected,99957.5,PSE,pertussis,11,0.616956862551461
12,Exposure protected,12,PSE,pertussis,11,0.0000757360598314873
12,Susceptible,66634,PSE,pertussis,11,0.42054971756761
12,Vaccine and exposure protected,0,PSE,pertussis,11,0
12,Vaccine protected,91799,PSE,pertussis,11,0.579374546372558
13,Exposure protected,7,PSE,pertussis,11,0.0000452297185096162
13,Susceptible,70693.5,PSE,pertussis,11,0.456778157922793
13,Vaccine and exposure protected,0,PSE,pertussis,11,0
13,Vaccine protected,84065,PSE,pertussis,11,0.543176612358698
14,Exposure protected,6,PSE,pertussis,11,0.0000395709193313834
14,Susceptible,74519,PSE,pertussis,11,0.49146422294256
14,Vaccine and exposure protected,0,PSE,pertussis,11,0
14,Vaccine protected,77101.5,PSE,pertussis,11,0.508496206138109
15,Exposure protected,13,PSE,pertussis,11,0.0000874837650320662
15,Susceptible,77894.5,PSE,pertussis,11,0.52419262579156
15,Vaccine and exposure protected,0,PSE,pertussis,11,0
15,Vaccine protected,70691.5,PSE,pertussis,11,0.475719890443408
16,Exposure protected,23,PSE,pertussis,11,0.000158864464436808
16,Susceptible,80684,PSE,pertussis,11,0.557296541244323
16,Vaccine and exposure protected,1,PSE,pertussis,11,0.00000690715062768731
16,Vaccine protected,64069.5,PSE,pertussis,11,0.442537687140612
17,Exposure protected,31,PSE,pertussis,11,0.000219055728483958
17,Susceptible,82820,PSE,pertussis,11,0.58523211074327
17,Vaccine and exposure protected,4.5,PSE,pertussis,11,0.0000317984121992842
17,Vaccine protected,58661,PSE,pertussis,11,0.414517035116047
18,Exposure protected,42.5,PSE,pertussis,11,0.000306884687176192
18,Susceptible,85349,PSE,pertussis,11,0.616289439195312
18,Vaccine and exposure protected,5,PSE,pertussis,11,0.0000361040808442578
18,Vaccine protected,53092,PSE,pertussis,11,0.383367572036667
19,Exposure protected,59,PSE,pertussis,11,0.000436813776662299
19,Susceptible,86688.5,PSE,pertussis,11,0.641809001325249
19,Vaccine and exposure protected,7,PSE,pertussis,11,0.0000518253633328151
19,Vaccine protected,48314.5,PSE,pertussis,11,0.357702359534756
20,Exposure protected,90.5,PSE,pertussis,11,0.000682508917865142
20,Susceptible,88392.5,PSE,pertussis,11,0.666615132844139
20,Vaccine and exposure protected,8,PSE,pertussis,11,0.0000603322800322778
20,Vaccine protected,44108,PSE,pertussis,11,0.332642025957964
21,Exposure protected,175.5,PSE,pertussis,11,0.00134656109013903
21,Susceptible,90315.5,PSE,pertussis,11,0.69296488966639
21,Vaccine and exposure protected,13.5,PSE,pertussis,11,0.000103581622318387
21,Vaccine protected,39827.5,PSE,pertussis,11,0.305584967621152
22,Exposure protected,247,PSE,pertussis,11,0.00193594149851277
22,Susceptible,91124.5,PSE,pertussis,11,0.714217413284321
22,Vaccine and exposure protected,23,PSE,pertussis,11,0.000180269856136817
22,Vaccine protected,36192,PSE,pertussis,11,0.28366637536103
23,Exposure protected,340,PSE,pertussis,11,0.00272629228258821
23,Susceptible,91206.5,PSE,pertussis,11,0.731339932564359
23,Vaccine and exposure protected,46,PSE,pertussis,11,0.000368851308820758
23,Vaccine protected,33119,PSE,pertussis,11,0.265564923844233
24,Exposure protected,478.5,PSE,pertussis,11,0.00391435057365483
24,Susceptible,91592,PSE,pertussis,11,0.749264781070413
24,Vaccine and exposure protected,58,PSE,pertussis,11,0.000474466736200585
24,Vaccine protected,30114,PSE,pertussis,11,0.246346401619731
25,Exposure protected,628.5,PSE,pertussis,11,0.00526194612470436
25,Susceptible,91392.5,PSE,pertussis,11,0.765158967704125
25,Vaccine and exposure protected,75,PSE,pertussis,11,0.000627917198652071
25,Vaccine protected,27346.5,PSE,pertussis,11,0.228951168972518
26,Exposure protected,797,PSE,pertussis,11,0.00679813712277589
26,Susceptible,91459.5,PSE,pertussis,11,0.780118221054607
26,Vaccine and exposure protected,102,PSE,pertussis,11,0.000870025077193401
