dim1,dim2,dim3,dim4,value,iso,disease,R0
8,1,1,2,27,PSE,measles,16
9,1,1,2,27,PSE,measles,16
10,1,1,2,25,PSE,measles,16
11,1,1,2,29,PSE,measles,16
12,1,1,2,35,PSE,measles,16
13,1,1,2,40,PSE,measles,16
14,1,1,2,45.5,PSE,measles,16
15,1,1,2,57,PSE,measles,16
16,1,1,2,66,PSE,measles,16
17,1,1,2,103,PSE,measles,16
18,1,1,2,170.5,PSE,measles,16
19,1,1,2,264,PSE,measles,16
20,1,1,2,413,PSE,measles,16
21,1,1,2,571.5,PSE,measles,16
22,1,1,2,847.5,PSE,measles,16
23,1,1,2,1145.5,PSE,measles,16
24,1,1,2,1655.5,PSE,measles,16
25,1,1,2,2209.5,PSE,measles,16
26,1,1,2,2820.5,PSE,measles,16
27,1,1,2,3316,PSE,measles,16
28,1,1,2,4063.5,PSE,measles,16
29,1,1,2,4780.5,PSE,measles,16
30,1,1,2,5492.5,PSE,measles,16
31,1,1,2,6346,PSE,measles,16
32,1,1,2,7133,PSE,measles,16
33,1,1,2,7858,PSE,measles,16
34,1,1,2,8586,PSE,measles,16
35,1,1,2,9498.5,PSE,measles,16
36,1,1,2,10085.5,PSE,measles,16
37,1,1,2,10767.5,PSE,measles,16
38,1,1,2,11436,PSE,measles,16
39,1,1,2,12052,PSE,measles,16
40,1,1,2,12720,PSE,measles,16
41,1,1,2,13341,PSE,measles,16
42,1,1,2,14127.5,PSE,measles,16
43,1,1,2,14950,PSE,measles,16
44,1,1,2,15582,PSE,measles,16
45,1,1,2,16472,PSE,measles,16
46,1,1,2,17262.5,PSE,measles,16
47,1,1,2,18296,PSE,measles,16
48,1,1,2,19544,PSE,measles,16
49,1,1,2,20399,PSE,measles,16
50,1,1,2,21567,PSE,measles,16
51,1,1,2,22677.5,PSE,measles,16
52,1,1,2,23972,PSE,measles,16
53,1,1,2,25211.5,PSE,measles,16
54,1,1,2,26416,PSE,measles,16
55,1,1,2,27683,PSE,measles,16
56,1,1,2,28577,PSE,measles,16
57,1,1,2,29661.5,PSE,measles,16
58,1,1,2,30542.5,PSE,measles,16
59,1,1,2,31062,PSE,measles,16
60,1,1,2,31296.5,PSE,measles,16
61,1,1,2,31520.5,PSE,measles,16
62,1,1,2,31957,PSE,measles,16
63,1,1,2,31868.5,PSE,measles,16
64,1,1,2,31642.5,PSE,measles,16
65,1,1,2,30889.5,PSE,measles,16
66,1,1,2,30322,PSE,measles,16
67,1,1,2,29772,PSE,measles,16
68,1,1,2,29119,PSE,measles,16
69,1,1,2,28279.5,PSE,measles,16
70,1,1,2,27270.5,PSE,measles,16
71,1,1,2,25915,PSE,measles,16
72,1,1,2,24717,PSE,measles,16
73,1,1,2,23483.5,PSE,measles,16
74,1,1,2,22278.5,PSE,measles,16
75,1,1,2,21181,PSE,measles,16
76,1,1,2,19956,PSE,measles,16
77,1,1,2,18434,PSE,measles,16
78,1,1,2,17082,PSE,measles,16
79,1,1,2,15550.5,PSE,measles,16
80,1,1,2,14212,PSE,measles,16
81,1,1,2,13036,PSE,measles,16
82,1,1,2,11362,PSE,measles,16
83,1,1,2,10000.5,PSE,measles,16
84,1,1,2,8670.5,PSE,measles,16
85,1,1,2,7454.5,PSE,measles,16
86,1,1,2,6318,PSE,measles,16
87,1,1,2,5270.5,PSE,measles,16
88,1,1,2,4360,PSE,measles,16
89,1,1,2,3582,PSE,measles,16
90,1,1,2,2961,PSE,measles,16
91,1,1,2,2279,PSE,measles,16
92,1,1,2,1796,PSE,measles,16
93,1,1,2,1300.5,PSE,measles,16
94,1,1,2,941,PSE,measles,16
95,1,1,2,673.5,PSE,measles,16
96,1,1,2,499.5,PSE,measles,16
97,1,1,2,359,PSE,measles,16
98,1,1,2,232.5,PSE,measles,16
99,1,1,2,150,PSE,measles,16
100,1,1,2,101,PSE,measles,16
101,1,1,2,158.5,PSE,measles,16
1,2,1,2,0,PSE,measles,16
2,2,1,2,0,PSE,measles,16
3,2,1,2,0,PSE,measles,16
4,2,1,2,0,PSE,measles,16
5,2,1,2,0,PSE,measles,16
6,2,1,2,0,PSE,measles,16
7,2,1,2,0,PSE,measles,16
8,2,1,2,0,PSE,measles,16
9,2,1,2,0,PSE,measles,16
10,2,1,2,0,PSE,measles,16
11,2,1,2,0,PSE,measles,16
12,2,1,2,0,PSE,measles,16
13,2,1,2,0,PSE,measles,16
14,2,1,2,0.5,PSE,measles,16
15,2,1,2,0.5,PSE,measles,16
16,2,1,2,3.5,PSE,measles,16
17,2,1,2,3,PSE,measles,16
18,2,1,2,7,PSE,measles,16
19,2,1,2,16,PSE,measles,16
20,2,1,2,25,PSE,measles,16
21,2,1,2,27,PSE,measles,16
22,2,1,2,47,PSE,measles,16
23,2,1,2,78.5,PSE,measles,16
24,2,1,2,120,PSE,measles,16
25,2,1,2,166,PSE,measles,16
26,2,1,2,236.5,PSE,measles,16
27,2,1,2,321.5,PSE,measles,16
28,2,1,2,421.5,PSE,measles,16
29,2,1,2,526,PSE,measles,16
30,2,1,2,657,PSE,measles,16
31,2,1,2,785,PSE,measles,16
32,2,1,2,917,PSE,measles,16
33,2,1,2,1070.5,PSE,measles,16
34,2,1,2,1271,PSE,measles,16
35,2,1,2,1391,PSE,measles,16
36,2,1,2,1522.5,PSE,measles,16
37,2,1,2,1708.5,PSE,measles,16
38,2,1,2,1882.5,PSE,measles,16
39,2,1,2,1898,PSE,measles,16
40,2,1,2,2057.5,PSE,measles,16
41,2,1,2,2216,PSE,measles,16
42,2,1,2,2274,PSE,measles,16
43,2,1,2,2389.5,PSE,measles,16
44,2,1,2,2436,PSE,measles,16
45,2,1,2,2354,PSE,measles,16
46,2,1,2,2462.5,PSE,measles,16
47,2,1,2,2451.5,PSE,measles,16
48,2,1,2,2480,PSE,measles,16
49,2,1,2,2398,PSE,measles,16
50,2,1,2,2311,PSE,measles,16
51,2,1,2,2237.5,PSE,measles,16
52,2,1,2,2108,PSE,measles,16
53,2,1,2,2016.5,PSE,measles,16
54,2,1,2,1832,PSE,measles,16
55,2,1,2,1690.5,PSE,measles,16
56,2,1,2,1523,PSE,measles,16
57,2,1,2,1375.5,PSE,measles,16
58,2,1,2,1231,PSE,measles,16
59,2,1,2,1042,PSE,measles,16
60,2,1,2,889.5,PSE,measles,16
61,2,1,2,737.5,PSE,measles,16
62,2,1,2,567.5,PSE,measles,16
63,2,1,2,467,PSE,measles,16
64,2,1,2,384.5,PSE,measles,16
65,2,1,2,307,PSE,measles,16
66,2,1,2,256,PSE,measles,16
67,2,1,2,196,PSE,measles,16
68,2,1,2,149,PSE,measles,16
69,2,1,2,121,PSE,measles,16
70,2,1,2,84,PSE,measles,16
71,2,1,2,67,PSE,measles,16
72,2,1,2,47.5,PSE,measles,16
73,2,1,2,33,PSE,measles,16
74,2,1,2,24,PSE,measles,16
75,2,1,2,16,PSE,measles,16
76,2,1,2,12,PSE,measles,16
77,2,1,2,5,PSE,measles,16
78,2,1,2,3,PSE,measles,16
79,2,1,2,1,PSE,measles,16
80,2,1,2,0,PSE,measles,16
81,2,1,2,0,PSE,measles,16
82,2,1,2,0.5,PSE,measles,16
83,2,1,2,0,PSE,measles,16
84,2,1,2,0,PSE,measles,16
85,2,1,2,0,PSE,measles,16
86,2,1,2,0,PSE,measles,16
87,2,1,2,0,PSE,measles,16
88,2,1,2,0,PSE,measles,16
89,2,1,2,0,PSE,measles,16
90,2,1,2,0,PSE,measles,16
91,2,1,2,0,PSE,measles,16
92,2,1,2,0,PSE,measles,16
93,2,1,2,0,PSE,measles,16
94,2,1,2,0,PSE,measles,16
95,2,1,2,0,PSE,measles,16
96,2,1,2,0,PSE,measles,16
97,2,1,2,0,PSE,measles,16
98,2,1,2,0,PSE,measles,16
99,2,1,2,0,PSE,measles,16
100,2,1,2,0,PSE,measles,16
101,2,1,2,0,PSE,measles,16
1,3,1,2,0,PSE,measles,16
2,3,1,2,0,PSE,measles,16
3,3,1,2,0,PSE,measles,16
4,3,1,2,0,PSE,measles,16
5,3,1,2,0,PSE,measles,16
6,3,1,2,0,PSE,measles,16
7,3,1,2,0,PSE,measles,16
8,3,1,2,0,PSE,measles,16
9,3,1,2,0,PSE,measles,16
10,3,1,2,0,PSE,measles,16
11,3,1,2,0,PSE,measles,16
12,3,1,2,0,PSE,measles,16
13,3,1,2,0,PSE,measles,16
14,3,1,2,0,PSE,measles,16
15,3,1,2,0,PSE,measles,16
16,3,1,2,1.5,PSE,measles,16
17,3,1,2,0.5,PSE,measles,16
18,3,1,2,2.5,PSE,measles,16
19,3,1,2,4,PSE,measles,16
20,3,1,2,9.5,PSE,measles,16
21,3,1,2,17.5,PSE,measles,16
22,3,1,2,28,PSE,measles,16
23,3,1,2,42,PSE,measles,16
24,3,1,2,53,PSE,measles,16
25,3,1,2,79,PSE,measles,16
26,3,1,2,125.5,PSE,measles,16
27,3,1,2,171,PSE,measles,16
28,3,1,2,239.5,PSE,measles,16
29,3,1,2,279,PSE,measles,16
30,3,1,2,329,PSE,measles,16
31,3,1,2,374,PSE,measles,16
32,3,1,2,461,PSE,measles,16
33,3,1,2,542,PSE,measles,16
34,3,1,2,599,PSE,measles,16
35,3,1,2,689,PSE,measles,16
36,3,1,2,761,PSE,measles,16
37,3,1,2,819,PSE,measles,16
38,3,1,2,836.5,PSE,measles,16
39,3,1,2,877,PSE,measles,16
40,3,1,2,881,PSE,measles,16
41,3,1,2,908.5,PSE,measles,16
42,3,1,2,911,PSE,measles,16
43,3,1,2,914,PSE,measles,16
44,3,1,2,913,PSE,measles,16
45,3,1,2,910,PSE,measles,16
46,3,1,2,906,PSE,measles,16
47,3,1,2,886,PSE,measles,16
48,3,1,2,841,PSE,measles,16
49,3,1,2,810,PSE,measles,16
50,3,1,2,773.5,PSE,measles,16
51,3,1,2,707.5,PSE,measles,16
52,3,1,2,655,PSE,measles,16
53,3,1,2,579,PSE,measles,16
54,3,1,2,542,PSE,measles,16
55,3,1,2,487,PSE,measles,16
56,3,1,2,441,PSE,measles,16
57,3,1,2,396.5,PSE,measles,16
58,3,1,2,362,PSE,measles,16
59,3,1,2,346.5,PSE,measles,16
60,3,1,2,272.5,PSE,measles,16
61,3,1,2,217,PSE,measles,16
62,3,1,2,199.5,PSE,measles,16
63,3,1,2,168.5,PSE,measles,16
64,3,1,2,138,PSE,measles,16
65,3,1,2,105.5,PSE,measles,16
66,3,1,2,63.5,PSE,measles,16
67,3,1,2,55,PSE,measles,16
68,3,1,2,43,PSE,measles,16
69,3,1,2,35,PSE,measles,16
70,3,1,2,31,PSE,measles,16
71,3,1,2,24,PSE,measles,16
72,3,1,2,21,PSE,measles,16
73,3,1,2,16.5,PSE,measles,16
74,3,1,2,13.5,PSE,measles,16
75,3,1,2,9.5,PSE,measles,16
76,3,1,2,7,PSE,measles,16
77,3,1,2,4,PSE,measles,16
78,3,1,2,0,PSE,measles,16
79,3,1,2,0,PSE,measles,16
80,3,1,2,0,PSE,measles,16
81,3,1,2,0,PSE,measles,16
82,3,1,2,0,PSE,measles,16
83,3,1,2,0,PSE,measles,16
84,3,1,2,0,PSE,measles,16
85,3,1,2,0,PSE,measles,16
86,3,1,2,0,PSE,measles,16
87,3,1,2,0,PSE,measles,16
88,3,1,2,0,PSE,measles,16
89,3,1,2,0,PSE,measles,16
90,3,1,2,0,PSE,measles,16
91,3,1,2,0,PSE,measles,16
92,3,1,2,0,PSE,measles,16
93,3,1,2,0,PSE,measles,16
94,3,1,2,0,PSE,measles,16
95,3,1,2,0,PSE,measles,16
96,3,1,2,0,PSE,measles,16
97,3,1,2,0,PSE,measles,16
98,3,1,2,0,PSE,measles,16
99,3,1,2,0,PSE,measles,16
100,3,1,2,0,PSE,measles,16
101,3,1,2,0,PSE,measles,16
1,4,1,2,0,PSE,measles,16
2,4,1,2,0,PSE,measles,16
3,4,1,2,0,PSE,measles,16
4,4,1,2,0,PSE,measles,16
5,4,1,2,0,PSE,measles,16
6,4,1,2,0,PSE,measles,16
7,4,1,2,0,PSE,measles,16
8,4,1,2,0,PSE,measles,16
9,4,1,2,0,PSE,measles,16
10,4,1,2,0,PSE,measles,16
11,4,1,2,0,PSE,measles,16
12,4,1,2,0,PSE,measles,16
13,4,1,2,0,PSE,measles,16
14,4,1,2,0,PSE,measles,16
15,4,1,2,0,PSE,measles,16
16,4,1,2,0,PSE,measles,16
17,4,1,2,0,PSE,measles,16
18,4,1,2,0,PSE,measles,16
19,4,1,2,0,PSE,measles,16
20,4,1,2,0,PSE,measles,16
21,4,1,2,0,PSE,measles,16
22,4,1,2,0,PSE,measles,16
23,4,1,2,0,PSE,measles,16
24,4,1,2,0,PSE,measles,16
25,4,1,2,0,PSE,measles,16
26,4,1,2,0,PSE,measles,16
27,4,1,2,0,PSE,measles,16
28,4,1,2,0,PSE,measles,16
29,4,1,2,0,PSE,measles,16
30,4,1,2,0,PSE,measles,16
31,4,1,2,0,PSE,measles,16
32,4,1,2,0,PSE,measles,16
33,4,1,2,0,PSE,measles,16
34,4,1,2,0,PSE,measles,16
35,4,1,2,0,PSE,measles,16
36,4,1,2,0,PSE,measles,16
37,4,1,2,0,PSE,measles,16
38,4,1,2,0,PSE,measles,16
39,4,1,2,0,PSE,measles,16
40,4,1,2,0,PSE,measles,16
41,4,1,2,0,PSE,measles,16
42,4,1,2,0,PSE,measles,16
43,4,1,2,0,PSE,measles,16
44,4,1,2,0,PSE,measles,16
45,4,1,2,0,PSE,measles,16
46,4,1,2,0,PSE,measles,16
47,4,1,2,0,PSE,measles,16
48,4,1,2,0,PSE,measles,16
49,4,1,2,0,PSE,measles,16
50,4,1,2,0,PSE,measles,16
51,4,1,2,0,PSE,measles,16
52,4,1,2,0,PSE,measles,16
53,4,1,2,0,PSE,measles,16
54,4,1,2,0,PSE,measles,16
55,4,1,2,0,PSE,measles,16
56,4,1,2,0,PSE,measles,16
57,4,1,2,0,PSE,measles,16
58,4,1,2,0,PSE,measles,16
59,4,1,2,0,PSE,measles,16
60,4,1,2,0,PSE,measles,16
61,4,1,2,0,PSE,measles,16
62,4,1,2,0,PSE,measles,16
63,4,1,2,0,PSE,measles,16
64,4,1,2,0,PSE,measles,16
65,4,1,2,0,PSE,measles,16
66,4,1,2,0,PSE,measles,16
67,4,1,2,0,PSE,measles,16
68,4,1,2,0,PSE,measles,16
69,4,1,2,0,PSE,measles,16
70,4,1,2,0,PSE,measles,16
71,4,1,2,0,PSE,measles,16
72,4,1,2,0,PSE,measles,16
73,4,1,2,0,PSE,measles,16
74,4,1,2,0,PSE,measles,16
75,4,1,2,0,PSE,measles,16
76,4,1,2,0,PSE,measles,16
77,4,1,2,0,PSE,measles,16
78,4,1,2,0,PSE,measles,16
79,4,1,2,0,PSE,measles,16
80,4,1,2,0,PSE,measles,16
81,4,1,2,0,PSE,measles,16
82,4,1,2,0,PSE,measles,16
83,4,1,2,0,PSE,measles,16
84,4,1,2,0,PSE,measles,16
85,4,1,2,0,PSE,measles,16
86,4,1,2,0,PSE,measles,16
87,4,1,2,0,PSE,measles,16
88,4,1,2,0,PSE,measles,16
89,4,1,2,0,PSE,measles,16
90,4,1,2,0,PSE,measles,16
91,4,1,2,0,PSE,measles,16
92,4,1,2,0,PSE,measles,16
93,4,1,2,0,PSE,measles,16
94,4,1,2,0,PSE,measles,16
95,4,1,2,0,PSE,measles,16
96,4,1,2,0,PSE,measles,16
97,4,1,2,0,PSE,measles,16
98,4,1,2,0,PSE,measles,16
99,4,1,2,0,PSE,measles,16
100,4,1,2,0,PSE,measles,16
101,4,1,2,0,PSE,measles,16
1,5,1,2,0,PSE,measles,16
2,5,1,2,0,PSE,measles,16
3,5,1,2,0,PSE,measles,16
4,5,1,2,0,PSE,measles,16
5,5,1,2,0,PSE,measles,16
6,5,1,2,0,PSE,measles,16
7,5,1,2,0,PSE,measles,16
8,5,1,2,0,PSE,measles,16
9,5,1,2,0,PSE,measles,16
10,5,1,2,0,PSE,measles,16
11,5,1,2,0,PSE,measles,16
12,5,1,2,0,PSE,measles,16
13,5,1,2,0,PSE,measles,16
14,5,1,2,0,PSE,measles,16
15,5,1,2,0,PSE,measles,16
16,5,1,2,0,PSE,measles,16
17,5,1,2,0,PSE,measles,16
18,5,1,2,0,PSE,measles,16
19,5,1,2,0,PSE,measles,16
20,5,1,2,0,PSE,measles,16
21,5,1,2,0,PSE,measles,16
22,5,1,2,0,PSE,measles,16
23,5,1,2,0,PSE,measles,16
24,5,1,2,0,PSE,measles,16
25,5,1,2,0,PSE,measles,16
26,5,1,2,0,PSE,measles,16
27,5,1,2,0,PSE,measles,16
28,5,1,2,0,PSE,measles,16
29,5,1,2,0,PSE,measles,16
30,5,1,2,0,PSE,measles,16
31,5,1,2,0,PSE,measles,16
32,5,1,2,0,PSE,measles,16
33,5,1,2,0,PSE,measles,16
34,5,1,2,0,PSE,measles,16
35,5,1,2,0,PSE,measles,16
36,5,1,2,0,PSE,measles,16
37,5,1,2,0,PSE,measles,16
38,5,1,2,0,PSE,measles,16
39,5,1,2,0,PSE,measles,16
40,5,1,2,0,PSE,measles,16
41,5,1,2,0,PSE,measles,16
42,5,1,2,0,PSE,measles,16
43,5,1,2,0,PSE,measles,16
44,5,1,2,0,PSE,measles,16
45,5,1,2,0,PSE,measles,16
46,5,1,2,0,PSE,measles,16
47,5,1,2,0,PSE,measles,16
48,5,1,2,0,PSE,measles,16
49,5,1,2,0,PSE,measles,16
50,5,1,2,0,PSE,measles,16
51,5,1,2,0,PSE,measles,16
52,5,1,2,0,PSE,measles,16
53,5,1,2,0,PSE,measles,16
54,5,1,2,0,PSE,measles,16
55,5,1,2,0,PSE,measles,16
56,5,1,2,0,PSE,measles,16
57,5,1,2,0,PSE,measles,16
58,5,1,2,0,PSE,measles,16
59,5,1,2,0,PSE,measles,16
60,5,1,2,0,PSE,measles,16
61,5,1,2,0,PSE,measles,16
62,5,1,2,0,PSE,measles,16
63,5,1,2,0,PSE,measles,16
64,5,1,2,0,PSE,measles,16
65,5,1,2,0,PSE,measles,16
66,5,1,2,0,PSE,measles,16
67,5,1,2,0,PSE,measles,16
68,5,1,2,0,PSE,measles,16
69,5,1,2,0,PSE,measles,16
70,5,1,2,0,PSE,measles,16
71,5,1,2,0,PSE,measles,16
72,5,1,2,0,PSE,measles,16
73,5,1,2,0,PSE,measles,16
74,5,1,2,0,PSE,measles,16
75,5,1,2,0,PSE,measles,16
76,5,1,2,0,PSE,measles,16
77,5,1,2,0,PSE,measles,16
78,5,1,2,0,PSE,measles,16
79,5,1,2,0,PSE,measles,16
80,5,1,2,0,PSE,measles,16
81,5,1,2,0,PSE,measles,16
82,5,1,2,0,PSE,measles,16
83,5,1,2,0,PSE,measles,16
84,5,1,2,0,PSE,measles,16
85,5,1,2,0,PSE,measles,16
86,5,1,2,0,PSE,measles,16
87,5,1,2,0,PSE,measles,16
88,5,1,2,0,PSE,measles,16
89,5,1,2,0,PSE,measles,16
90,5,1,2,0,PSE,measles,16
91,5,1,2,0,PSE,measles,16
92,5,1,2,0,PSE,measles,16
93,5,1,2,0,PSE,measles,16
94,5,1,2,0,PSE,measles,16
95,5,1,2,0,PSE,measles,16
96,5,1,2,0,PSE,measles,16
97,5,1,2,0,PSE,measles,16
98,5,1,2,0,PSE,measles,16
99,5,1,2,0,PSE,measles,16
100,5,1,2,0,PSE,measles,16
101,5,1,2,0,PSE,measles,16
1,1,1,2,0,PSE,measles,16
2,1,1,2,0,PSE,measles,16
3,1,1,2,0,PSE,measles,16
4,1,1,2,0,PSE,measles,16
5,1,1,2,0,PSE,measles,16
6,1,1,2,0,PSE,measles,16
7,1,1,2,0,PSE,measles,16
8,1,1,2,0,PSE,measles,16
9,1,1,2,0,PSE,measles,16
10,1,1,2,0,PSE,measles,16
11,1,1,2,0,PSE,measles,16
12,1,1,2,0,PSE,measles,16
13,1,1,2,0,PSE,measles,16
14,1,1,2,0,PSE,measles,16
15,1,1,2,0,PSE,measles,16
16,1,1,2,0,PSE,measles,16
17,1,1,2,0,PSE,measles,16
18,1,1,2,0,PSE,measles,16
19,1,1,2,0,PSE,measles,16
20,1,1,2,0,PSE,measles,16
21,1,1,2,0,PSE,measles,16
22,1,1,2,0,PSE,measles,16
23,1,1,2,0,PSE,measles,16
24,1,1,2,0,PSE,measles,16
25,1,1,2,0,PSE,measles,16
26,1,1,2,0,PSE,measles,16
27,1,1,2,0,PSE,measles,16
28,1,1,2,0,PSE,measles,16
29,1,1,2,0,PSE,measles,16
30,1,1,2,0,PSE,measles,16
31,1,1,2,0,PSE,measles,16
32,1,1,2,0,PSE,measles,16
33,1,1,2,0,PSE,measles,16
34,1,1,2,0,PSE,measles,16
35,1,1,2,0,PSE,measles,16
36,1,1,2,0,PSE,measles,16
37,1,1,2,0,PSE,measles,16
38,1,1,2,0,PSE,measles,16
39,1,1,2,0,PSE,measles,16
40,1,1,2,0,PSE,measles,16
41,1,1,2,0,PSE,measles,16
42,1,1,2,0,PSE,measles,16
43,1,1,2,0,PSE,measles,16
44,1,1,2,0,PSE,measles,16
45,1,1,2,0,PSE,measles,16
46,1,1,2,0,PSE,measles,16
47,1,1,2,0,PSE,measles,16
48,1,1,2,0,PSE,measles,16
49,1,1,2,0,PSE,measles,16
50,1,1,2,0,PSE,measles,16
51,1,1,2,0,PSE,measles,16
52,1,1,2,0,PSE,measles,16
53,1,1,2,0,PSE,measles,16
54,1,1,2,0,PSE,measles,16
55,1,1,2,0,PSE,measles,16
56,1,1,2,0,PSE,measles,16
57,1,1,2,0,PSE,measles,16
58,1,1,2,0,PSE,measles,16
59,1,1,2,0,PSE,measles,16
60,1,1,2,0,PSE,measles,16
61,1,1,2,0,PSE,measles,16
62,1,1,2,0,PSE,measles,16
63,1,1,2,0,PSE,measles,16
64,1,1,2,0,PSE,measles,16
65,1,1,2,0,PSE,measles,16
66,1,1,2,0,PSE,measles,16
67,1,1,2,0,PSE,measles,16
68,1,1,2,0,PSE,measles,16
69,1,1,2,0,PSE,measles,16
70,1,1,2,0,PSE,measles,16
71,1,1,2,0,PSE,measles,16
72,1,1,2,0,PSE,measles,16
73,1,1,2,0,PSE,measles,16
74,1,1,2,0,PSE,measles,16
75,1,1,2,0,PSE,measles,16
76,1,1,2,0,PSE,measles,16
77,1,1,2,0,PSE,measles,16
78,1,1,2,0,PSE,measles,16
79,1,1,2,0,PSE,measles,16
80,1,1,2,0,PSE,measles,16
81,1,1,2,0,PSE,measles,16
82,1,1,2,0,PSE,measles,16
83,1,1,2,0,PSE,measles,16
84,1,1,2,0,PSE,measles,16
85,1,1,2,0,PSE,measles,16
86,1,1,2,0,PSE,measles,16
87,1,1,2,0,PSE,measles,16
88,1,1,2,0,PSE,measles,16
89,1,1,2,0,PSE,measles,16
90,1,1,2,0,PSE,measles,16
91,1,1,2,0,PSE,measles,16
92,1,1,2,0,PSE,measles,16
93,1,1,2,0,PSE,measles,16
94,1,1,2,0,PSE,measles,16
95,1,1,2,0,PSE,measles,16
96,1,1,2,0,PSE,measles,16
97,1,1,2,0,PSE,measles,16
98,1,1,2,0,PSE,measles,16
99,1,1,2,0,PSE,measles,16
100,1,1,2,0,PSE,measles,16
101,1,1,2,0,PSE,measles,16
1,2,1,2,0,PSE,measles,16
2,2,1,2,0,PSE,measles,16
3,2,1,2,0,PSE,measles,16
4,2,1,2,0,PSE,measles,16
5,2,1,2,0,PSE,measles,16
6,2,1,2,0,PSE,measles,16
7,2,1,2,0,PSE,measles,16
8,2,1,2,0,PSE,measles,16
9,2,1,2,0,PSE,measles,16
10,2,1,2,0,PSE,measles,16
11,2,1,2,0,PSE,measles,16
12,2,1,2,0,PSE,measles,16
13,2,1,2,0,PSE,measles,16
14,2,1,2,0,PSE,measles,16
15,2,1,2,0,PSE,measles,16
16,2,1,2,0,PSE,measles,16
17,2,1,2,0,PSE,measles,16
18,2,1,2,0,PSE,measles,16
19,2,1,2,0,PSE,measles,16
20,2,1,2,0,PSE,measles,16
21,2,1,2,0,PSE,measles,16
22,2,1,2,0,PSE,measles,16
23,2,1,2,0,PSE,measles,16
24,2,1,2,0,PSE,measles,16
25,2,1,2,0,PSE,measles,16
26,2,1,2,0,PSE,measles,16
27,2,1,2,0,PSE,measles,16
28,2,1,2,0,PSE,measles,16
29,2,1,2,0,PSE,measles,16
30,2,1,2,0,PSE,measles,16
31,2,1,2,0,PSE,measles,16
32,2,1,2,0,PSE,measles,16
33,2,1,2,0,PSE,measles,16
34,2,1,2,0,PSE,measles,16
35,2,1,2,0,PSE,measles,16
36,2,1,2,0,PSE,measles,16
37,2,1,2,0,PSE,measles,16
38,2,1,2,0,PSE,measles,16
39,2,1,2,0,PSE,measles,16
40,2,1,2,0,PSE,measles,16
41,2,1,2,0,PSE,measles,16
42,2,1,2,0,PSE,measles,16
43,2,1,2,0,PSE,measles,16
44,2,1,2,0,PSE,measles,16
45,2,1,2,0,PSE,measles,16
46,2,1,2,0,PSE,measles,16
47,2,1,2,0,PSE,measles,16
48,2,1,2,0,PSE,measles,16
49,2,1,2,0,PSE,measles,16
50,2,1,2,0,PSE,measles,16
51,2,1,2,0,PSE,measles,16
52,2,1,2,0,PSE,measles,16
53,2,1,2,0,PSE,measles,16
54,2,1,2,0,PSE,measles,16
55,2,1,2,0,PSE,measles,16
56,2,1,2,0,PSE,measles,16
57,2,1,2,0,PSE,measles,16
58,2,1,2,0,PSE,measles,16
59,2,1,2,0,PSE,measles,16
60,2,1,2,0,PSE,measles,16
61,2,1,2,0,PSE,measles,16
62,2,1,2,0,PSE,measles,16
63,2,1,2,0,PSE,measles,16
64,2,1,2,0,PSE,measles,16
65,2,1,2,0,PSE,measles,16
66,2,1,2,0,PSE,measles,16
67,2,1,2,0,PSE,measles,16
68,2,1,2,0,PSE,measles,16
69,2,1,2,0,PSE,measles,16
70,2,1,2,0,PSE,measles,16
71,2,1,2,0,PSE,measles,16
72,2,1,2,0,PSE,measles,16
73,2,1,2,0,PSE,measles,16
74,2,1,2,0,PSE,measles,16
75,2,1,2,0,PSE,measles,16
76,2,1,2,0,PSE,measles,16
77,2,1,2,0,PSE,measles,16
78,2,1,2,0,PSE,measles,16
79,2,1,2,0,PSE,measles,16
80,2,1,2,0,PSE,measles,16
81,2,1,2,0,PSE,measles,16
82,2,1,2,0,PSE,measles,16
83,2,1,2,0,PSE,measles,16
84,2,1,2,0,PSE,measles,16
85,2,1,2,0,PSE,measles,16
86,2,1,2,0,PSE,measles,16
87,2,1,2,0,PSE,measles,16
88,2,1,2,0,PSE,measles,16
89,2,1,2,0,PSE,measles,16
90,2,1,2,0,PSE,measles,16
91,2,1,2,0,PSE,measles,16
92,2,1,2,0,PSE,measles,16
93,2,1,2,0,PSE,measles,16
94,2,1,2,0,PSE,measles,16
95,2,1,2,0,PSE,measles,16
96,2,1,2,0,PSE,measles,16
97,2,1,2,0,PSE,measles,16
98,2,1,2,0,PSE,measles,16
99,2,1,2,0,PSE,measles,16
100,2,1,2,0,PSE,measles,16
101,2,1,2,0,PSE,measles,16
1,3,1,2,0,PSE,measles,16
2,3,1,2,0,PSE,measles,16
3,3,1,2,0,PSE,measles,16
4,3,1,2,0,PSE,measles,16
5,3,1,2,0,PSE,measles,16
6,3,1,2,0,PSE,measles,16
7,3,1,2,0,PSE,measles,16
8,3,1,2,0,PSE,measles,16
9,3,1,2,0,PSE,measles,16
10,3,1,2,0,PSE,measles,16
11,3,1,2,0,PSE,measles,16
12,3,1,2,0,PSE,measles,16
13,3,1,2,0,PSE,measles,16
14,3,1,2,0,PSE,measles,16
15,3,1,2,0,PSE,measles,16
16,3,1,2,0,PSE,measles,16
17,3,1,2,0,PSE,measles,16
18,3,1,2,0,PSE,measles,16
19,3,1,2,0,PSE,measles,16
20,3,1,2,0,PSE,measles,16
21,3,1,2,0,PSE,measles,16
